Objects
240
,,Global Angle (Quaternion) boxbox:boxbox,,,,,,,
Frame,Sub Frame,RX,RY,RZ,RW,TX,TY,TZ
,,,,,,mm,mm,mm
3394,0,-0.012740,-0.004133,-0.034754,0.999306,4083.867188,-130.708252,1141.018188
3395,0,-0.012755,-0.004218,-0.034698,0.999308,4085.200684,-131.112045,1140.970215
3396,0,-0.013132,-0.003594,-0.034857,0.999300,4086.387207,-131.584488,1141.070190
3397,0,-0.013212,-0.004128,-0.034952,0.999293,4087.836182,-132.022964,1141.007202
3398,0,-0.013334,-0.003789,-0.034987,0.999292,4089.152344,-132.443008,1140.986084
3399,0,-0.013394,-0.003712,-0.035224,0.999283,4090.434570,-132.945892,1141.037964
3400,0,-0.013591,-0.003980,-0.035509,0.999269,4091.739746,-133.330688,1140.951294
3401,0,-0.013326,-0.004291,-0.035298,0.999279,4093.053711,-133.851776,1140.925171
3402,0,-0.013505,-0.003855,-0.035313,0.999278,4094.349365,-134.290787,1140.885986
3403,0,-0.013599,-0.004190,-0.035582,0.999265,4095.724121,-134.700302,1140.777588
3404,0,-0.013750,-0.003981,-0.035529,0.999266,4096.948242,-135.114288,1140.755249
3405,0,-0.013715,-0.004025,-0.035463,0.999269,4098.283691,-135.522552,1140.667847
3406,0,-0.013747,-0.004203,-0.035626,0.999262,4099.614258,-135.886444,1140.580811
3407,0,-0.013638,-0.004865,-0.035720,0.999257,4100.865234,-136.367004,1140.576172
3408,0,-0.013586,-0.005435,-0.035824,0.999251,4102.213379,-136.817673,1140.493896
3409,0,-0.013593,-0.005177,-0.035807,0.999253,4103.458984,-137.295670,1140.442017
3410,0,-0.013831,-0.004988,-0.035914,0.999247,4104.646973,-137.725632,1140.417725
3411,0,-0.013986,-0.005254,-0.036097,0.999237,4106.025391,-138.053787,1140.296997
3412,0,-0.014076,-0.004606,-0.036093,0.999239,4107.234375,-138.443893,1140.261719
3413,0,-0.013840,-0.005268,-0.035972,0.999243,4108.509277,-138.905594,1140.128418
3414,0,-0.013673,-0.006161,-0.036156,0.999234,4109.881348,-139.244705,1139.982056
3415,0,-0.013637,-0.006095,-0.036091,0.999237,4111.135254,-139.742950,1139.979858
3416,0,-0.013565,-0.005777,-0.036161,0.999237,4112.305664,-140.157730,1139.904053
3417,0,-0.013488,-0.006109,-0.036201,0.999235,4113.641113,-140.595917,1139.752075
3418,0,-0.013629,-0.006164,-0.036272,0.999230,4114.878418,-140.936813,1139.665649
3419,0,-0.013681,-0.005936,-0.036159,0.999235,4116.138672,-141.257813,1139.564087
3420,0,-0.013787,-0.005862,-0.036279,0.999229,4117.439453,-141.646729,1139.525757
3421,0,-0.013611,-0.006174,-0.036218,0.999232,4118.666016,-142.086197,1139.478882
3422,0,-0.013337,-0.007107,-0.036159,0.999232,4120.001953,-142.375595,1139.306763
3423,0,-0.013074,-0.007557,-0.036117,0.999233,4121.364258,-142.761688,1139.228027
3424,0,-0.012912,-0.006958,-0.036125,0.999240,4122.479004,-143.205734,1139.198730
3425,0,-0.013023,-0.006765,-0.036232,0.999236,4123.706055,-143.577271,1139.126831
3426,0,-0.013110,-0.007018,-0.036481,0.999224,4125.037598,-143.884171,1138.974487
3427,0,-0.013126,-0.006243,-0.036309,0.999235,4126.191406,-144.220169,1138.914795
3428,0,-0.013063,-0.006182,-0.036241,0.999239,4127.487793,-144.521561,1138.754883
3429,0,-0.012922,-0.006757,-0.036380,0.999232,4128.794434,-144.841415,1138.659180
3430,0,-0.012925,-0.006576,-0.036297,0.999236,4129.998535,-145.174393,1138.580688
3431,0,-0.012726,-0.007265,-0.036268,0.999235,4131.252930,-145.494156,1138.503296
3432,0,-0.012425,-0.007283,-0.036254,0.999239,4132.551758,-145.836975,1138.364014
3433,0,-0.012275,-0.007530,-0.036393,0.999234,4133.735840,-146.232925,1138.345215
3434,0,-0.012073,-0.007938,-0.036168,0.999241,4134.958496,-146.576141,1138.291138
3435,0,-0.011943,-0.008662,-0.036247,0.999234,4136.300293,-146.819977,1138.175049
3436,0,-0.011986,-0.007782,-0.036245,0.999241,4137.480469,-147.139236,1138.148193
3437,0,-0.011970,-0.007215,-0.036345,0.999242,4138.683105,-147.407578,1138.028198
3438,0,-0.012050,-0.007708,-0.036484,0.999232,4139.956055,-147.644882,1137.935669
3439,0,-0.012178,-0.007089,-0.036392,0.999238,4141.092285,-147.924469,1137.906494
3440,0,-0.011694,-0.007642,-0.036171,0.999248,4142.421387,-148.180328,1137.734497
3441,0,-0.011720,-0.007428,-0.036416,0.999240,4143.601563,-148.505493,1137.682495
3442,0,-0.011431,-0.007616,-0.036337,0.999245,4144.773438,-148.810837,1137.569092
3443,0,-0.011405,-0.008047,-0.036328,0.999242,4146.012695,-149.101151,1137.493286
3444,0,-0.011363,-0.008303,-0.036342,0.999240,4147.238770,-149.343246,1137.409668
3445,0,-0.011197,-0.007812,-0.036235,0.999250,4148.443359,-149.701813,1137.347168
3446,0,-0.011105,-0.007898,-0.036422,0.999244,4149.632324,-149.941650,1137.278931
3447,0,-0.010980,-0.008461,-0.036538,0.999236,4150.900879,-150.136826,1137.204224
3448,0,-0.010784,-0.008816,-0.036465,0.999238,4152.151855,-150.404343,1137.134277
3449,0,-0.010623,-0.009083,-0.036369,0.999241,4153.390137,-150.660934,1137.102905
3450,0,-0.010633,-0.008645,-0.036660,0.999234,4154.562012,-150.887512,1137.071167
3451,0,-0.010460,-0.008585,-0.036724,0.999234,4155.707520,-151.109695,1136.992310
3452,0,-0.010465,-0.008849,-0.036705,0.999232,4156.904785,-151.359268,1136.954346
3453,0,-0.010591,-0.009030,-0.036841,0.999224,4158.104004,-151.620728,1136.909668
3454,0,-0.010437,-0.009548,-0.036759,0.999224,4159.342773,-151.921738,1136.848999
3455,0,-0.010236,-0.009803,-0.036745,0.999224,4160.493164,-152.216339,1136.874756
3456,0,-0.010072,-0.010066,-0.036842,0.999220,4161.664551,-152.440903,1136.910156
3457,0,-0.010097,-0.010175,-0.037089,0.999209,4162.854492,-152.695221,1136.972168
3458,0,-0.009906,-0.010785,-0.037001,0.999208,4164.071777,-152.960587,1137.014282
3459,0,-0.009810,-0.010817,-0.037378,0.999195,4165.255859,-153.258926,1137.037476
3460,0,-0.010156,-0.009696,-0.037568,0.999195,4166.351563,-153.418991,1137.124268
3461,0,-0.010123,-0.009912,-0.037793,0.999185,4167.520508,-153.580658,1137.130615
3462,0,-0.010291,-0.010362,-0.037862,0.999176,4168.775391,-153.839554,1137.181152
3463,0,-0.010109,-0.010682,-0.037848,0.999175,4170.000488,-154.064575,1137.272217
3464,0,-0.009833,-0.011186,-0.037932,0.999169,4171.259766,-154.300476,1137.362793
3465,0,-0.009844,-0.011358,-0.038270,0.999154,4172.494141,-154.494980,1137.463745
3466,0,-0.009618,-0.011464,-0.038284,0.999155,4173.681641,-154.700241,1137.598022
3467,0,-0.009574,-0.011838,-0.038332,0.999149,4174.921875,-154.911697,1137.656494
3468,0,-0.009592,-0.011596,-0.038608,0.999141,4176.132813,-155.168869,1137.744507
3469,0,-0.009621,-0.011257,-0.038717,0.999141,4177.278320,-155.464798,1137.903564
3470,0,-0.009484,-0.011807,-0.038842,0.999131,4178.529297,-155.638977,1138.028687
3471,0,-0.009516,-0.011884,-0.039099,0.999119,4179.739258,-155.830704,1138.185059
3472,0,-0.009469,-0.011708,-0.038937,0.999128,4180.921875,-156.048706,1138.394043
3473,0,-0.009292,-0.012099,-0.039215,0.999114,4182.184082,-156.306641,1138.490356
3474,0,-0.009236,-0.011984,-0.039263,0.999114,4183.392578,-156.567917,1138.615723
3475,0,-0.009422,-0.011437,-0.039588,0.999106,4184.525879,-156.763687,1138.820679
3476,0,-0.009407,-0.011530,-0.039699,0.999101,4185.726074,-156.929550,1138.891602
3477,0,-0.009619,-0.011573,-0.039924,0.999089,4186.924316,-157.155075,1139.065674
3478,0,-0.009813,-0.010960,-0.040201,0.999083,4188.104980,-157.444733,1139.288452
3479,0,-0.009544,-0.011672,-0.040208,0.999078,4189.358887,-157.590439,1139.348022
3480,0,-0.009480,-0.011167,-0.040451,0.999074,4190.479492,-157.850540,1139.545532
3481,0,-0.009380,-0.011313,-0.040645,0.999066,4191.645996,-157.985306,1139.638672
3482,0,-0.009466,-0.011339,-0.040666,0.999064,4192.817871,-158.219208,1139.750000
3483,0,-0.009393,-0.011653,-0.040803,0.999055,4193.991699,-158.505173,1139.950317
3484,0,-0.009371,-0.011779,-0.040954,0.999048,4195.175293,-158.702637,1140.036987
3485,0,-0.009436,-0.012015,-0.040948,0.999045,4196.284180,-158.807861,1140.132324
3486,0,-0.009317,-0.012154,-0.041231,0.999032,4197.429688,-158.980743,1140.279297
3487,0,-0.009329,-0.011856,-0.041455,0.999026,4198.517090,-159.195450,1140.468994
3488,0,-0.009164,-0.012750,-0.041369,0.999021,4199.687500,-159.388397,1140.581665
3489,0,-0.009250,-0.012517,-0.041635,0.999012,4200.811523,-159.575500,1140.705688
3490,0,-0.009585,-0.011561,-0.042021,0.999004,4201.831055,-159.722321,1140.825073
3491,0,-0.009615,-0.011434,-0.041952,0.999008,4202.905273,-159.815155,1140.961792
3492,0,-0.009696,-0.011516,-0.042173,0.998997,4203.988770,-159.979462,1141.085693
3493,0,-0.009659,-0.012163,-0.042404,0.998980,4205.171875,-160.170074,1141.243408
3494,0,-0.009672,-0.012616,-0.042482,0.998971,4206.228516,-160.345276,1141.439331
3495,0,-0.009453,-0.012775,-0.042470,0.998971,4207.318359,-160.513260,1141.547974
3496,0,-0.009568,-0.012250,-0.042711,0.998967,4208.354980,-160.639832,1141.634277
3497,0,-0.009584,-0.012016,-0.042802,0.998965,4209.382813,-160.770340,1141.704224
3498,0,-0.009574,-0.011764,-0.042876,0.998965,4210.408203,-160.861176,1141.848999
3499,0,-0.009651,-0.012294,-0.043226,0.998943,4211.562988,-161.000473,1141.962158
3500,0,-0.009605,-0.012303,-0.043284,0.998941,4212.605469,-161.148865,1142.160156
3501,0,-0.009398,-0.012707,-0.043230,0.998940,4213.705566,-161.256973,1142.312866
3502,0,-0.009394,-0.012744,-0.043309,0.998936,4214.815430,-161.354431,1142.431885
3503,0,-0.009509,-0.012296,-0.043543,0.998931,4215.821289,-161.398895,1142.585693
3504,0,-0.009459,-0.012222,-0.043542,0.998932,4216.825684,-161.464813,1142.666870
3505,0,-0.009272,-0.011923,-0.043548,0.998937,4217.870605,-161.575302,1142.779785
3506,0,-0.009204,-0.012262,-0.043725,0.998926,4218.968262,-161.599792,1142.900146
3507,0,-0.009427,-0.011415,-0.043960,0.998924,4219.945313,-161.707947,1143.167480
3508,0,-0.009286,-0.011695,-0.043782,0.998929,4221.017090,-161.766998,1143.318970
3509,0,-0.008985,-0.012269,-0.043659,0.998931,4222.131348,-161.849503,1143.435425
3510,0,-0.009047,-0.011866,-0.043789,0.998929,4223.126465,-161.889908,1143.581055
3511,0,-0.008897,-0.011629,-0.043742,0.998936,4224.119629,-161.896332,1143.651978
3512,0,-0.009064,-0.011484,-0.043852,0.998931,4225.143555,-161.906570,1143.765259
3513,0,-0.009031,-0.010960,-0.043941,0.998933,4226.138672,-161.935440,1143.927734
3514,0,-0.009125,-0.010183,-0.044078,0.998935,4227.062012,-162.004959,1144.146484
3515,0,-0.008846,-0.010553,-0.043916,0.998940,4228.119141,-162.001068,1144.263428
3516,0,-0.008867,-0.010571,-0.044038,0.998935,4229.118164,-162.044266,1144.395752
3517,0,-0.008723,-0.010654,-0.043985,0.998937,4230.145508,-162.081650,1144.504639
3518,0,-0.008735,-0.010635,-0.044044,0.998935,4231.097656,-162.075851,1144.616943
3519,0,-0.008639,-0.010494,-0.043912,0.998943,4232.092285,-162.018936,1144.696899
3520,0,-0.008741,-0.010138,-0.044085,0.998938,4233.105957,-162.002853,1144.804077
3521,0,-0.008947,-0.009126,-0.044188,0.998941,4233.966797,-162.045212,1144.984863
3522,0,-0.008658,-0.009100,-0.044233,0.998942,4234.941895,-162.036179,1145.090576
3523,0,-0.008360,-0.009350,-0.044183,0.998945,4235.965332,-162.027115,1145.180054
3524,0,-0.008196,-0.009130,-0.044114,0.998951,4236.931152,-162.027161,1145.237427
3525,0,-0.008236,-0.008945,-0.044151,0.998951,4237.864746,-161.999863,1145.307983
3526,0,-0.008010,-0.009205,-0.043898,0.998962,4238.892090,-162.016983,1145.403931
3527,0,-0.008064,-0.008751,-0.043980,0.998962,4239.812012,-161.991211,1145.507568
3528,0,-0.008110,-0.008255,-0.044056,0.998962,4240.732422,-161.977356,1145.546509
3529,0,-0.008115,-0.008085,-0.043958,0.998968,4241.693848,-161.971191,1145.641724
3530,0,-0.007881,-0.008141,-0.044024,0.998966,4242.638672,-162.002457,1145.654419
3531,0,-0.007938,-0.007463,-0.044117,0.998967,4243.549316,-162.022797,1145.739258
3532,0,-0.007820,-0.007302,-0.044058,0.998972,4244.500488,-161.955368,1145.768433
3533,0,-0.007825,-0.006411,-0.044180,0.998972,4245.354492,-161.969009,1145.830566
3534,0,-0.007576,-0.006695,-0.043989,0.998981,4246.286133,-161.917557,1145.825439
3535,0,-0.007756,-0.006130,-0.044213,0.998973,4247.145508,-161.905762,1145.858398
3536,0,-0.007609,-0.005852,-0.043882,0.998991,4248.093262,-161.850006,1145.835327
3537,0,-0.007539,-0.006106,-0.043848,0.998991,4248.999023,-161.824295,1145.865479
3538,0,-0.007475,-0.005846,-0.043822,0.998994,4249.882813,-161.824738,1145.833008
3539,0,-0.007438,-0.005847,-0.043832,0.998994,4250.767090,-161.793503,1145.829102
3540,0,-0.007353,-0.005690,-0.043646,0.999004,4251.667480,-161.810318,1145.778564
3541,0,-0.007409,-0.005829,-0.043693,0.999000,4252.568359,-161.802673,1145.802734
3542,0,-0.007536,-0.005479,-0.043700,0.999001,4253.390137,-161.821167,1145.868530
3543,0,-0.007441,-0.005750,-0.043739,0.998999,4254.259766,-161.831772,1145.814331
3544,0,-0.007599,-0.005083,-0.043580,0.999008,4255.118164,-161.803482,1145.824951
3545,0,-0.007698,-0.004411,-0.043673,0.999006,4255.928223,-161.764816,1145.836548
3546,0,-0.007592,-0.004850,-0.043789,0.999000,4256.777344,-161.779007,1145.826294
3547,0,-0.007407,-0.004559,-0.043783,0.999003,4257.617676,-161.718338,1145.784546
3548,0,-0.007414,-0.004612,-0.043579,0.999012,4258.499512,-161.708359,1145.801880
3549,0,-0.007425,-0.004462,-0.043536,0.999014,4259.349609,-161.744766,1145.815430
3550,0,-0.007395,-0.004766,-0.043625,0.999009,4260.217285,-161.749069,1145.836914
3551,0,-0.007461,-0.005421,-0.043601,0.999007,4261.128906,-161.733612,1145.823120
3552,0,-0.007415,-0.005506,-0.043403,0.999015,4262.041992,-161.737640,1145.827148
3553,0,-0.007580,-0.005127,-0.043314,0.999020,4262.912598,-161.736633,1145.890747
3554,0,-0.007689,-0.005041,-0.043441,0.999014,4263.797363,-161.724579,1145.949829
3555,0,-0.007694,-0.004726,-0.043380,0.999018,4264.648438,-161.692505,1145.978638
3556,0,-0.007721,-0.004132,-0.043414,0.999019,4265.487793,-161.684784,1146.047729
3557,0,-0.007781,-0.003525,-0.043360,0.999023,4266.333496,-161.608704,1146.095459
3558,0,-0.007702,-0.003531,-0.043343,0.999024,4267.250977,-161.575043,1146.124756
3559,0,-0.007745,-0.003699,-0.043244,0.999028,4268.158691,-161.571152,1146.163574
3560,0,-0.007680,-0.004012,-0.042985,0.999038,4269.102539,-161.541611,1146.194092
3561,0,-0.007794,-0.003730,-0.042907,0.999042,4269.990234,-161.512558,1146.243774
3562,0,-0.007756,-0.004189,-0.042797,0.999045,4270.950684,-161.493149,1146.290161
3563,0,-0.007793,-0.004285,-0.042825,0.999043,4271.864746,-161.492340,1146.353394
3564,0,-0.007728,-0.004377,-0.042663,0.999050,4272.851563,-161.422791,1146.376221
3565,0,-0.007938,-0.003658,-0.042639,0.999052,4273.695313,-161.390335,1146.460815
3566,0,-0.007914,-0.003462,-0.042561,0.999057,4274.563965,-161.324982,1146.513428
3567,0,-0.007948,-0.003291,-0.042559,0.999057,4275.470215,-161.257614,1146.551270
3568,0,-0.007798,-0.003251,-0.042407,0.999065,4276.410645,-161.188660,1146.595459
3569,0,-0.007967,-0.002744,-0.042364,0.999067,4277.246582,-161.111923,1146.660767
3570,0,-0.007836,-0.003185,-0.042279,0.999070,4278.163086,-161.075912,1146.716431
3571,0,-0.008025,-0.002496,-0.042032,0.999081,4279.096680,-160.936798,1146.782227
3572,0,-0.007884,-0.003020,-0.041957,0.999084,4280.037109,-160.857025,1146.795166
3573,0,-0.008033,-0.003160,-0.041828,0.999088,4281.001953,-160.731140,1146.791870
3574,0,-0.007915,-0.003073,-0.041791,0.999090,4281.931641,-160.665344,1146.849243
3575,0,-0.008057,-0.002834,-0.041604,0.999098,4282.859375,-160.554092,1146.912964
3576,0,-0.007994,-0.002765,-0.041491,0.999103,4283.766602,-160.497040,1146.937012
3577,0,-0.008090,-0.002366,-0.041494,0.999103,4284.642090,-160.369080,1146.996216
3578,0,-0.008084,-0.001932,-0.041318,0.999111,4285.556152,-160.271255,1147.004272
3579,0,-0.007941,-0.002427,-0.041160,0.999118,4286.505859,-160.137939,1147.029907
3580,0,-0.007963,-0.002647,-0.041261,0.999113,4287.429688,-159.994614,1147.045898
3581,0,-0.007706,-0.002990,-0.041017,0.999124,4288.371582,-159.866501,1147.039795
3582,0,-0.007679,-0.002859,-0.041025,0.999125,4289.230469,-159.723434,1147.059692
3583,0,-0.007545,-0.003327,-0.040890,0.999130,4290.198242,-159.508057,1147.055542
3584,0,-0.007651,-0.003026,-0.040902,0.999129,4291.088867,-159.361237,1147.074951
3585,0,-0.007793,-0.002306,-0.040668,0.999140,4291.948730,-159.239395,1147.153687
3586,0,-0.007661,-0.002458,-0.040524,0.999146,4292.897461,-159.085403,1147.130981
3587,0,-0.007773,-0.002139,-0.040612,0.999142,4293.789063,-158.980316,1147.202271
3588,0,-0.007460,-0.002339,-0.040361,0.999155,4294.759277,-158.813232,1147.189331
3589,0,-0.007557,-0.002118,-0.040332,0.999155,4295.678711,-158.717880,1147.269165
3590,0,-0.007585,-0.001904,-0.040190,0.999161,4296.616699,-158.576370,1147.258545
3591,0,-0.007620,-0.001721,-0.040132,0.999164,4297.528320,-158.407944,1147.345215
3592,0,-0.007280,-0.002465,-0.039928,0.999173,4298.566406,-158.232910,1147.339355
3593,0,-0.007137,-0.002700,-0.039816,0.999178,4299.573730,-158.073517,1147.354004
3594,0,-0.006981,-0.003251,-0.039738,0.999180,4300.576172,-157.897186,1147.385742
3595,0,-0.006988,-0.003045,-0.039663,0.999184,4301.551270,-157.753128,1147.460815
3596,0,-0.006869,-0.003191,-0.039457,0.999193,4302.558594,-157.590912,1147.522583
3597,0,-0.006859,-0.002608,-0.039558,0.999190,4303.475098,-157.419998,1147.598633
3598,0,-0.006798,-0.002777,-0.039462,0.999194,4304.513672,-157.194305,1147.640747
3599,0,-0.006788,-0.002745,-0.039469,0.999194,4305.514648,-156.995758,1147.707764
3600,0,-0.006873,-0.002187,-0.039541,0.999192,4306.419434,-156.814865,1147.798706
3601,0,-0.006675,-0.002526,-0.039437,0.999197,4307.512207,-156.581604,1147.834595
3602,0,-0.006758,-0.001735,-0.039228,0.999206,4308.487305,-156.395721,1147.955078
3603,0,-0.006633,-0.002052,-0.039182,0.999208,4309.535156,-156.186859,1148.024414
3604,0,-0.006523,-0.001457,-0.039009,0.999216,4310.586426,-155.980972,1148.083862
3605,0,-0.006555,-0.001705,-0.038884,0.999221,4311.677734,-155.784973,1148.187866
3606,0,-0.006544,-0.001520,-0.038844,0.999223,4312.747070,-155.593781,1148.261230
3607,0,-0.006646,-0.000810,-0.038833,0.999223,4313.788086,-155.389038,1148.403076
3608,0,-0.006605,-0.000297,-0.038844,0.999223,4314.848633,-155.165482,1148.467651
3609,0,-0.006596,-0.000181,-0.038726,0.999228,4315.932617,-155.006958,1148.612549
3610,0,-0.006420,-0.000112,-0.038603,0.999234,4317.060059,-154.789352,1148.658691
3611,0,-0.006525,0.000094,-0.038438,0.999240,4318.207031,-154.533356,1148.780396
3612,0,-0.006477,0.000055,-0.038493,0.999238,4319.325195,-154.308273,1148.836670
3613,0,-0.006466,0.000411,-0.038304,0.999245,4320.389160,-154.099258,1148.930054
3614,0,-0.006536,0.000718,-0.038170,0.999250,4321.591797,-153.820969,1149.008667
3615,0,-0.006581,0.001435,-0.038218,0.999247,4322.608398,-153.625702,1149.157959
3616,0,-0.006830,0.001897,-0.038190,0.999245,4323.726563,-153.370178,1149.285400
3617,0,-0.006616,0.002123,-0.038160,0.999247,4324.867676,-153.095703,1149.338989
3618,0,-0.006744,0.003370,-0.038257,0.999240,4325.902832,-152.842972,1149.443481
3619,0,-0.006993,0.004264,-0.038214,0.999236,4326.987793,-152.567780,1149.546997
3620,0,-0.007330,0.005407,-0.038386,0.999222,4328.077637,-152.271484,1149.626465
3621,0,-0.007285,0.006185,-0.038432,0.999216,4329.197266,-152.032288,1149.755737
3622,0,-0.007397,0.006613,-0.038463,0.999211,4330.339355,-151.715942,1149.869141
3623,0,-0.007602,0.007613,-0.038283,0.999209,4331.502441,-151.504761,1149.980591
3624,0,-0.007451,0.007609,-0.038337,0.999208,4332.729980,-151.256790,1150.046021
3625,0,-0.007488,0.008093,-0.038147,0.999211,4333.926758,-150.986984,1150.046753
3626,0,-0.007423,0.008182,-0.038266,0.999206,4335.131348,-150.734711,1150.049072
3627,0,-0.007097,0.007868,-0.038148,0.999216,4336.435059,-150.479050,1149.985229
3628,0,-0.007105,0.008255,-0.037906,0.999222,4337.636230,-150.176895,1149.976563
3629,0,-0.006991,0.008118,-0.038008,0.999220,4338.902832,-149.903931,1149.940430
3630,0,-0.007011,0.007998,-0.037968,0.999222,4340.192383,-149.657410,1149.924561
3631,0,-0.007194,0.008402,-0.037746,0.999226,4341.395996,-149.350128,1149.971802
3632,0,-0.007155,0.008110,-0.037712,0.999230,4342.670898,-149.034744,1149.903320
3633,0,-0.007177,0.008008,-0.037751,0.999229,4343.981445,-148.741837,1149.815674
3634,0,-0.007235,0.008127,-0.037682,0.999231,4345.181641,-148.460602,1149.795288
3635,0,-0.007297,0.007881,-0.037791,0.999228,4346.452637,-148.133942,1149.724121
3636,0,-0.007182,0.007584,-0.037599,0.999238,4347.812500,-147.815277,1149.544678
3637,0,-0.007305,0.007645,-0.037609,0.999237,4349.015137,-147.472488,1149.459839
3638,0,-0.007251,0.007083,-0.037505,0.999245,4350.355957,-147.162201,1149.334961
3639,0,-0.007239,0.007190,-0.037469,0.999246,4351.676270,-146.833694,1149.205322
3640,0,-0.007449,0.007007,-0.037441,0.999247,4352.939941,-146.562149,1149.162354
3641,0,-0.007502,0.006611,-0.037493,0.999247,4354.303223,-146.200928,1149.053345
3642,0,-0.007602,0.006872,-0.037390,0.999248,4355.642578,-145.918213,1148.904541
3643,0,-0.007565,0.006446,-0.037459,0.999249,4356.930664,-145.620026,1148.792847
3644,0,-0.007625,0.006475,-0.037595,0.999243,4358.293945,-145.290573,1148.662354
3645,0,-0.007647,0.006280,-0.037492,0.999248,4359.613770,-145.026413,1148.528687
3646,0,-0.007636,0.005984,-0.037472,0.999251,4360.961914,-144.646225,1148.307007
3647,0,-0.007690,0.006117,-0.037344,0.999254,4362.388184,-144.368408,1148.140747
3648,0,-0.007794,0.005772,-0.037370,0.999254,4363.691406,-143.993484,1147.945190
3649,0,-0.007888,0.005632,-0.037381,0.999254,4365.101563,-143.689377,1147.727173
3650,0,-0.008171,0.005547,-0.037432,0.999250,4366.506836,-143.327347,1147.576904
3651,0,-0.008105,0.005070,-0.037456,0.999253,4367.891602,-143.050751,1147.384277
3652,0,-0.008215,0.004948,-0.037408,0.999254,4369.336426,-142.714325,1147.199829
3653,0,-0.008300,0.004680,-0.037169,0.999264,4370.771973,-142.350189,1147.093628
3654,0,-0.008231,0.004464,-0.037248,0.999262,4372.149902,-142.049484,1146.935547
3655,0,-0.008188,0.004244,-0.037122,0.999268,4373.582031,-141.648926,1146.780396
3656,0,-0.008397,0.004147,-0.037310,0.999260,4374.991211,-141.340576,1146.673340
3657,0,-0.008424,0.003991,-0.037193,0.999265,4376.424316,-140.995712,1146.497559
3658,0,-0.008554,0.003818,-0.037240,0.999262,4377.891602,-140.620972,1146.355103
3659,0,-0.008644,0.003602,-0.037384,0.999257,4379.321289,-140.254181,1146.192383
3660,0,-0.008737,0.003380,-0.037302,0.999260,4380.819336,-139.909714,1146.087646
3661,0,-0.008756,0.002957,-0.037469,0.999255,4382.262207,-139.544327,1145.931641
3662,0,-0.008788,0.002789,-0.037250,0.999263,4383.783691,-139.181778,1145.802856
3663,0,-0.008692,0.002255,-0.037166,0.999269,4385.323730,-138.851868,1145.703247
3664,0,-0.008806,0.002089,-0.037281,0.999264,4386.770996,-138.467575,1145.659668
3665,0,-0.008733,0.001760,-0.037099,0.999272,4388.333984,-138.146423,1145.631470
3666,0,-0.008869,0.001671,-0.037305,0.999263,4389.838379,-137.784653,1145.554321
3667,0,-0.008737,0.001587,-0.037003,0.999276,4391.431152,-137.440338,1145.487427
3668,0,-0.008773,0.001474,-0.037028,0.999275,4392.979980,-137.060410,1145.436768
3669,0,-0.008803,0.001384,-0.036875,0.999280,4394.561523,-136.711578,1145.421143
3670,0,-0.008574,0.001053,-0.036930,0.999281,4396.174316,-136.323242,1145.362793
3671,0,-0.008360,0.001030,-0.036723,0.999290,4397.755859,-135.932755,1145.339600
3672,0,-0.008104,0.000907,-0.036482,0.999301,4399.378418,-135.614685,1145.332886
3673,0,-0.008224,0.001025,-0.036554,0.999297,4400.980469,-135.236557,1145.406006
3674,0,-0.008060,0.000915,-0.036331,0.999307,4402.635254,-134.882843,1145.391968
3675,0,-0.008121,0.000938,-0.036633,0.999295,4404.227051,-134.506927,1145.475830
3676,0,-0.007945,0.000699,-0.036271,0.999310,4405.899902,-134.104889,1145.489258
3677,0,-0.008112,0.000883,-0.036461,0.999302,4407.496094,-133.642624,1145.634888
3678,0,-0.007598,0.000498,-0.036168,0.999317,4409.187500,-133.275162,1145.725708
3679,0,-0.007770,0.000685,-0.036112,0.999317,4410.842773,-132.944809,1145.862671
3680,0,-0.007600,0.000698,-0.035961,0.999324,4412.529297,-132.502609,1145.870483
3681,0,-0.007591,0.000538,-0.035920,0.999326,4414.143066,-132.137817,1145.975952
3682,0,-0.007532,0.000523,-0.035872,0.999328,4415.817871,-131.707001,1146.034180
3683,0,-0.007094,0.000125,-0.035736,0.999336,4417.497559,-131.326294,1146.173096
3684,0,-0.006699,0.000150,-0.035662,0.999341,4419.140625,-130.923706,1146.265625
3685,0,-0.006527,-0.000049,-0.035339,0.999354,4420.824219,-130.547119,1146.312012
3686,0,-0.006492,0.000114,-0.035313,0.999355,4422.442871,-130.165924,1146.414429
3687,0,-0.006195,-0.000083,-0.035108,0.999364,4424.166016,-129.800842,1146.634766
3688,0,-0.005930,-0.000099,-0.034860,0.999375,4425.830078,-129.373886,1146.741455
3689,0,-0.005599,-0.000453,-0.034793,0.999379,4427.565918,-128.924622,1146.893921
3690,0,-0.005418,-0.000110,-0.034737,0.999382,4429.224609,-128.552490,1147.019775
3691,0,-0.005252,-0.000293,-0.034478,0.999392,4430.926758,-128.184784,1147.155884
3692,0,-0.004981,-0.000121,-0.034475,0.999393,4432.617676,-127.802711,1147.291016
3693,0,-0.004647,-0.000161,-0.034205,0.999404,4434.319336,-127.425758,1147.476074
3694,0,-0.004350,-0.000155,-0.034216,0.999405,4436.031738,-127.022194,1147.603760
3695,0,-0.004101,-0.000078,-0.033927,0.999416,4437.747559,-126.545937,1147.737671
3696,0,-0.003770,0.000228,-0.033867,0.999419,4439.440918,-126.149971,1147.849121
3697,0,-0.003580,0.000593,-0.033647,0.999427,4441.106445,-125.763206,1148.013062
