Objects
100
,,Global Angle (Quaternion) Nico_1:Nico_1,,,,,,,
Frame,Sub Frame,RX,RY,RZ,RW,TX,TY,TZ
,,,,,,mm,mm,mm
75,0,0.012057,0.018277,-0.025026,0.999447,-52.625244,-93.202522,228.458282
76,0,0.011927,0.017969,-0.025925,0.999431,-52.799919,-93.561172,228.455414
77,0,0.011794,0.017712,-0.026761,0.999415,-52.961674,-93.905251,228.462280
78,0,0.011699,0.017432,-0.027448,0.999403,-53.131493,-94.216576,228.448105
79,0,0.011425,0.017111,-0.028082,0.999394,-53.319988,-94.533043,228.406754
80,0,0.010981,0.016857,-0.028507,0.999391,-53.522144,-94.843681,228.302872
81,0,0.010577,0.016668,-0.028813,0.999390,-53.739685,-95.125023,228.146042
82,0,0.010311,0.016603,-0.028876,0.999392,-53.933388,-95.394531,227.958374
83,0,0.010016,0.016664,-0.028804,0.999396,-54.099819,-95.636124,227.742188
84,0,0.009528,0.016797,-0.028659,0.999403,-54.245369,-95.855583,227.527740
85,0,0.009078,0.017060,-0.028391,0.999410,-54.378624,-96.037613,227.254288
86,0,0.008520,0.017505,-0.028115,0.999415,-54.501312,-96.230782,226.916443
87,0,0.008071,0.018142,-0.027600,0.999422,-54.617119,-96.409561,226.535889
88,0,0.007512,0.018753,-0.026870,0.999435,-54.741482,-96.571274,226.135300
89,0,0.007046,0.019333,-0.026052,0.999449,-54.870289,-96.715485,225.787476
90,0,0.006699,0.020031,-0.025224,0.999459,-55.027180,-96.855598,225.523544
91,0,0.006405,0.020630,-0.024357,0.999470,-55.193783,-97.048401,225.323990
92,0,0.006006,0.021055,-0.023575,0.999482,-55.376640,-97.271782,225.145493
93,0,0.005863,0.021340,-0.022847,0.999494,-55.565910,-97.560814,225.026962
94,0,0.005564,0.021400,-0.022234,0.999508,-55.765366,-97.898956,224.966705
95,0,0.005379,0.021264,-0.021965,0.999518,-55.973850,-98.269379,224.992859
96,0,0.005243,0.020933,-0.022017,0.999525,-56.181782,-98.673759,225.138611
97,0,0.005070,0.020427,-0.022346,0.999529,-56.403870,-99.089691,225.369568
98,0,0.004844,0.019971,-0.022820,0.999528,-56.628422,-99.553078,225.667099
99,0,0.004542,0.019268,-0.023497,0.999528,-56.865688,-100.045364,225.994507
100,0,0.004132,0.018553,-0.024274,0.999525,-57.082508,-100.556213,226.323685
101,0,0.003713,0.018072,-0.024834,0.999521,-57.290245,-101.056038,226.671768
102,0,0.003221,0.017375,-0.025558,0.999517,-57.487072,-101.539391,227.039871
103,0,0.003046,0.016826,-0.026198,0.999510,-57.682892,-102.009254,227.462875
104,0,0.002804,0.016068,-0.026854,0.999506,-57.886532,-102.483643,227.908203
105,0,0.002639,0.015219,-0.027390,0.999506,-58.084122,-102.969185,228.348770
106,0,0.002476,0.014352,-0.027858,0.999506,-58.265259,-103.447334,228.778183
107,0,0.002210,0.013406,-0.028238,0.999509,-58.439388,-103.895790,229.228134
108,0,0.002250,0.012547,-0.028470,0.999513,-58.593071,-104.326843,229.719147
109,0,0.001933,0.011672,-0.028480,0.999524,-58.744324,-104.753891,230.230637
110,0,0.001410,0.010685,-0.028401,0.999539,-58.870529,-105.134758,230.767258
111,0,0.000532,0.009648,-0.028371,0.999551,-58.972569,-105.523811,231.304672
112,0,-0.000190,0.008604,-0.028228,0.999564,-59.063942,-105.897926,231.828278
113,0,-0.000979,0.007424,-0.028080,0.999578,-59.145870,-106.292603,232.378235
114,0,-0.001685,0.006385,-0.027781,0.999592,-59.238640,-106.696678,232.945343
115,0,-0.002376,0.005270,-0.027441,0.999607,-59.346241,-107.082146,233.515060
