Objects
100
,,Global Angle (Quaternion) nicococo:nicococo,,,,,,,
Frame,Sub Frame,RX,RY,RZ,RW,TX,TY,TZ
,,,,,,mm,mm,mm
185,0,-0.016714,0.077012,0.045936,0.995831,36.166897,-181.226440,372.745514
186,0,-0.017290,0.078143,0.045492,0.995754,36.702423,-180.913086,373.688202
187,0,-0.017404,0.079371,0.044789,0.995686,37.243313,-180.611526,374.625580
188,0,-0.016730,0.080745,0.043966,0.995624,37.776443,-180.349564,375.566467
189,0,-0.015154,0.082351,0.043324,0.995546,38.260197,-180.183548,376.598541
190,0,-0.015790,0.081556,0.041362,0.995685,39.272690,-180.110275,377.245972
191,0,-0.014035,0.082334,0.040424,0.995686,40.024635,-180.148819,378.166168
192,0,-0.012471,0.083153,0.039728,0.995667,40.815453,-180.259216,379.119720
193,0,-0.010848,0.084104,0.039242,0.995625,41.624958,-180.382278,380.074188
194,0,-0.009683,0.084841,0.038680,0.995596,42.410583,-180.513611,380.967773
195,0,-0.008887,0.085121,0.037944,0.995608,43.130978,-180.640366,381.765289
196,0,-0.008431,0.084805,0.037225,0.995666,43.768009,-180.734879,382.445068
197,0,-0.008146,0.084038,0.036350,0.995766,44.321396,-180.800446,383.041473
198,0,-0.008421,0.082813,0.035266,0.995905,44.816826,-180.834564,383.552673
199,0,-0.008866,0.081162,0.034142,0.996077,45.252678,-180.821716,384.036377
200,0,-0.009892,0.079275,0.032715,0.996267,45.675571,-180.772568,384.498596
201,0,-0.010949,0.077571,0.031203,0.996438,46.079918,-180.675613,384.984100
202,0,-0.012519,0.075913,0.029542,0.996598,46.463211,-180.536469,385.579315
203,0,-0.013731,0.074698,0.027851,0.996723,46.893078,-180.347931,386.209167
204,0,-0.015543,0.073458,0.026028,0.996837,47.321877,-180.130081,386.948242
205,0,-0.016865,0.072621,0.024275,0.996921,47.801109,-179.871307,387.729858
206,0,-0.018293,0.071519,0.022563,0.997016,48.275108,-179.590317,388.560852
207,0,-0.019503,0.070639,0.020972,0.997091,48.721298,-179.270035,389.422119
208,0,-0.020743,0.069551,0.019659,0.997169,49.167545,-178.883453,390.273987
209,0,-0.021968,0.068652,0.018513,0.997227,49.586971,-178.422409,391.159760
210,0,-0.023312,0.067726,0.017503,0.997278,49.984333,-177.878006,392.072205
211,0,-0.024660,0.067015,0.016546,0.997310,50.429806,-177.266556,393.000458
212,0,-0.025974,0.066430,0.015530,0.997332,50.909176,-176.567169,393.941956
213,0,-0.027216,0.065987,0.014450,0.997345,51.425850,-175.839554,394.937866
214,0,-0.028181,0.065707,0.013358,0.997351,51.971905,-175.051331,395.963684
215,0,-0.028388,0.065295,0.012017,0.997390,52.536537,-174.276596,396.984619
216,0,-0.028026,0.064716,0.010486,0.997455,53.138172,-173.518829,397.986298
217,0,-0.027607,0.063878,0.008942,0.997536,53.726238,-172.754242,399.014282
218,0,-0.026860,0.063163,0.007591,0.997613,54.335110,-171.966553,400.117493
219,0,-0.026638,0.062480,0.006362,0.997670,54.976715,-171.117599,401.311707
220,0,-0.026672,0.062129,0.005667,0.997696,55.636929,-170.194809,402.582336
221,0,-0.027185,0.061721,0.004868,0.997711,56.355949,-169.201782,403.900085
222,0,-0.028067,0.061402,0.004096,0.997710,57.118282,-168.133377,405.276398
223,0,-0.028923,0.061267,0.003285,0.997697,57.918011,-166.995636,406.711884
224,0,-0.029859,0.061061,0.002215,0.997685,58.775780,-165.787918,408.179230
225,0,-0.030470,0.060908,0.000923,0.997678,59.674728,-164.560440,409.670227
226,0,-0.030642,0.060653,-0.000606,0.997688,60.589890,-163.350006,411.162079
227,0,-0.029901,0.060103,-0.002250,0.997742,61.491112,-162.170914,412.654205
228,0,-0.028833,0.059362,-0.003940,0.997812,62.385956,-160.999893,414.138458
229,0,-0.027547,0.058693,-0.005401,0.997881,63.285030,-159.816132,415.666321
230,0,-0.026413,0.058173,-0.006661,0.997935,64.192902,-158.608902,417.271057
231,0,-0.025635,0.058067,-0.007830,0.997953,65.143898,-157.311981,418.937714
232,0,-0.025510,0.058187,-0.009156,0.997938,66.125313,-155.968506,420.686951
233,0,-0.025571,0.058543,-0.010588,0.997901,67.123169,-154.590759,422.492371
234,0,-0.025432,0.058939,-0.011956,0.997866,68.121895,-153.214905,424.318573
235,0,-0.026155,0.059239,-0.014678,0.997793,69.328232,-151.825714,426.001526
236,0,-0.025544,0.059577,-0.016324,0.997763,70.333206,-150.542343,427.749634
237,0,-0.024377,0.059543,-0.017912,0.997767,71.279785,-149.337128,429.422577
238,0,-0.022515,0.059353,-0.019339,0.997796,72.112823,-148.236404,431.038055
239,0,-0.020030,0.058813,-0.020516,0.997857,72.871834,-147.267227,432.595428
240,0,-0.016816,0.058088,-0.021358,0.997941,73.577766,-146.430984,434.142700
241,0,-0.013551,0.057380,-0.021599,0.998027,74.206589,-145.745560,435.720520
242,0,-0.010265,0.056685,-0.021360,0.998111,74.802277,-145.136765,437.316742
243,0,-0.007384,0.056016,-0.020426,0.998194,75.369514,-144.618515,438.984161
244,0,-0.004898,0.055657,-0.018758,0.998262,75.926308,-144.142685,440.733826
245,0,-0.003028,0.055542,-0.016624,0.998313,76.488518,-143.684631,442.545746
246,0,-0.001378,0.055709,-0.014299,0.998344,77.069008,-143.256027,444.374695
247,0,0.000277,0.055866,-0.012023,0.998366,77.635017,-142.869400,446.201569
248,0,0.002440,0.056150,-0.010169,0.998368,78.191650,-142.577316,447.995117
249,0,0.005112,0.056372,-0.008712,0.998359,78.735603,-142.394577,449.756561
250,0,0.008065,0.056589,-0.007546,0.998336,79.246376,-142.303101,451.466003
251,0,0.011068,0.056914,-0.006536,0.998296,79.727196,-142.281769,453.141418
252,0,0.013760,0.057519,-0.005687,0.998233,80.179367,-142.266785,454.773315
253,0,0.015874,0.058354,-0.004885,0.998158,80.598694,-142.230591,456.373993
254,0,0.017381,0.059502,-0.004145,0.998068,81.003738,-142.201065,457.964935
255,0,0.018477,0.060763,-0.003644,0.997975,81.363983,-142.183472,459.496704
256,0,0.019328,0.061938,-0.003077,0.997888,81.664116,-142.202377,460.940460
257,0,0.020212,0.062870,-0.002301,0.997814,81.866486,-142.244980,462.265839
258,0,0.021108,0.063614,-0.001382,0.997750,81.980782,-142.342697,463.459869
259,0,0.022182,0.064065,-0.000117,0.997699,81.990311,-142.504883,464.538879
260,0,0.023568,0.064114,0.001520,0.997663,81.888893,-142.736008,465.520325
261,0,0.025222,0.064027,0.003316,0.997624,81.675995,-142.996140,466.449646
262,0,0.026480,0.064038,0.005138,0.997583,81.395500,-143.305420,467.426697
263,0,0.027710,0.064195,0.007070,0.997528,81.063004,-143.625595,468.419342
264,0,0.028965,0.064573,0.009249,0.997450,80.652000,-143.967026,469.494232
265,0,0.029525,0.065156,0.011010,0.997377,80.192078,-144.340469,470.650604
266,0,0.030647,0.065975,0.012734,0.997269,79.715042,-144.695862,471.910217
267,0,0.032935,0.066730,0.014894,0.997116,79.222763,-145.027344,473.297729
268,0,0.033888,0.068138,0.015417,0.996981,78.703979,-145.523071,474.756836
269,0,0.036712,0.069426,0.017075,0.996765,78.235023,-145.892014,476.335388
270,0,0.038346,0.071220,0.017924,0.996562,77.751320,-146.422028,478.004395
271,0,0.040214,0.073479,0.018728,0.996310,77.265259,-147.030258,479.752136
272,0,0.042506,0.075792,0.019719,0.996022,76.760994,-147.706573,481.493958
273,0,0.045147,0.077887,0.020939,0.995719,76.191566,-148.420151,483.178436
274,0,0.047865,0.079734,0.022478,0.995413,75.579292,-149.094620,484.814056
275,0,0.051693,0.082631,0.025106,0.994922,75.135895,-149.580765,486.126587
276,0,0.053865,0.084265,0.026913,0.994622,74.457878,-149.970627,487.521027
277,0,0.055820,0.085566,0.028800,0.994351,73.711365,-150.104843,488.797913
278,0,0.056945,0.086572,0.030337,0.994154,72.880020,-149.917694,490.008850
279,0,0.057886,0.087322,0.031061,0.994012,72.000984,-149.407501,491.186829
280,0,0.058769,0.088022,0.030669,0.993910,71.141006,-148.636765,492.396606
281,0,0.059793,0.089217,0.029231,0.993786,70.348236,-147.631866,493.632751
282,0,0.060563,0.090549,0.027033,0.993681,69.656876,-146.482834,494.838074
283,0,0.061206,0.092132,0.024170,0.993570,69.006317,-145.178284,496.000824
284,0,0.061770,0.093795,0.020802,0.993456,68.380028,-143.731720,497.109802
285,0,0.062266,0.095280,0.016925,0.993357,67.786797,-142.198349,498.172119
286,0,0.062539,0.096852,0.012848,0.993249,67.202858,-140.610764,499.152557
287,0,0.062274,0.098100,0.008852,0.993187,66.622894,-139.000015,500.060089
288,0,0.061385,0.099471,0.004733,0.993134,66.021973,-137.389313,500.927673
289,0,0.060030,0.100893,0.000652,0.993084,65.448715,-135.825119,501.813660
290,0,0.058455,0.102461,-0.003504,0.993012,64.903000,-134.358932,502.762390
291,0,0.056904,0.104254,-0.007621,0.992892,64.387405,-133.056976,503.729034
292,0,0.055690,0.106245,-0.011511,0.992712,63.904263,-131.967484,504.763306
293,0,0.054488,0.108283,-0.015018,0.992512,63.421398,-131.050186,505.814240
294,0,0.053191,0.110235,-0.018026,0.992318,62.921577,-130.311462,506.873474
295,0,0.051706,0.111902,-0.020589,0.992159,62.387112,-129.741989,507.891479
296,0,0.050284,0.113098,-0.022644,0.992052,61.799599,-129.303070,508.840729
297,0,0.049131,0.113873,-0.024105,0.991987,61.160900,-129.009567,509.727539
298,0,0.048404,0.114036,-0.024721,0.991989,60.462620,-128.830582,510.581848
299,0,0.047885,0.114086,-0.024971,0.992002,59.746326,-128.737961,511.429443
300,0,0.047894,0.114124,-0.024594,0.992007,59.044056,-128.787674,512.265991
301,0,0.048884,0.113991,-0.023802,0.991993,58.358131,-128.957870,513.086365
302,0,0.050324,0.113831,-0.022848,0.991962,57.704552,-129.263382,513.872559
303,0,0.052508,0.113627,-0.021555,0.991901,57.060162,-129.710999,514.621155
304,0,0.054818,0.113365,-0.020253,0.991833,56.444206,-130.234299,515.309082
305,0,0.059292,0.111755,-0.018386,0.991795,55.954651,-130.766266,516.038330
306,0,0.061894,0.111548,-0.016498,0.991693,55.506752,-131.364197,516.585632
307,0,0.064252,0.111344,-0.014317,0.991599,55.151711,-131.911835,517.037170
308,0,0.065941,0.110727,-0.011688,0.991592,54.919693,-132.479050,517.344543
309,0,0.066790,0.109848,-0.009115,0.991660,54.685184,-132.979568,517.595276
310,0,0.067165,0.109300,-0.006338,0.991717,54.487770,-133.417145,517.821899
311,0,0.067903,0.108543,-0.003700,0.991763,54.344921,-133.856781,517.984619
312,0,0.071430,0.106806,0.000231,0.991711,54.266804,-134.120453,518.167358
313,0,0.073886,0.105536,0.003209,0.991662,54.192799,-134.376816,518.268066
314,0,0.074969,0.105073,0.005085,0.991622,54.203869,-134.577835,518.305542
315,0,0.076339,0.104723,0.007041,0.991542,54.357681,-134.553894,518.390869
316,0,0.077195,0.105194,0.008269,0.991417,54.700272,-134.303680,518.547424
317,0,0.077977,0.106322,0.008459,0.991233,55.255478,-133.862930,518.753235
318,0,0.078855,0.107627,0.007566,0.991030,55.957558,-133.180847,518.950684
319,0,0.079659,0.108926,0.005688,0.990837,56.782143,-132.261520,519.109253
320,0,0.080325,0.110297,0.003046,0.990643,57.694576,-131.094940,519.250122
321,0,0.080667,0.111792,-0.000423,0.990452,58.719337,-129.719772,519.412048
322,0,0.080416,0.113875,-0.004518,0.990225,59.866192,-128.164841,519.608276
