Objects
100
,,Global Angle Nico_Frenchie:Nico_Frenchie,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
944,0,-0.357777,-0.004667,3.210361,-160.074097,4.596447,698.154846
945,0,-0.357256,-0.001511,3.210426,-160.216293,4.517829,698.117004
946,0,-0.354858,-0.001176,3.210362,-160.354813,4.163151,698.166809
947,0,-0.352608,-0.000593,3.210689,-160.301865,3.504328,698.511902
948,0,-0.350987,-0.000497,3.211399,-160.339478,3.146628,699.063293
949,0,-0.348048,-0.002416,3.212885,-160.422745,2.845629,699.682495
950,0,-0.345913,-0.004865,3.214497,-160.580307,2.475075,700.172424
951,0,-0.345402,-0.005989,3.216176,-160.628510,1.944147,700.710327
952,0,-0.345896,-0.007210,3.217432,-160.680710,1.470629,701.552246
953,0,-0.345543,-0.009377,3.218235,-160.764084,1.140374,702.466980
954,0,-0.343913,-0.014285,3.218119,-160.671310,0.654197,703.212463
955,0,-0.342192,-0.017975,3.217918,-160.714005,0.165218,703.430481
956,0,-0.340512,-0.019362,3.217848,-160.674103,-0.053500,703.787476
957,0,-0.338026,-0.020906,3.217471,-160.778152,-0.151870,704.590332
958,0,-0.335150,-0.022301,3.216908,-160.664154,-0.333323,705.414063
959,0,-0.332953,-0.022655,3.216398,-160.460587,-0.717954,705.965942
960,0,-0.329573,-0.025155,3.215828,-160.425964,-0.765183,706.792114
961,0,-0.324591,-0.029470,3.215182,-160.466400,-0.511920,707.796509
962,0,-0.319771,-0.034545,3.214674,-160.468491,-0.572100,708.594238
963,0,-0.315177,-0.037726,3.214300,-160.400208,-0.803369,709.150208
964,0,-0.310824,-0.039055,3.213965,-160.241165,-0.818393,709.970459
965,0,-0.306917,-0.039286,3.212933,-159.983459,-0.818225,710.971680
966,0,-0.301876,-0.039314,3.211413,-159.758011,-0.772758,711.590637
967,0,-0.294850,-0.042376,3.209151,-159.534439,-0.780114,712.285400
968,0,-0.286317,-0.046229,3.206818,-159.163177,-0.463894,713.439514
969,0,-0.277867,-0.046387,3.205492,-158.721130,-0.241638,714.656738
970,0,-0.269916,-0.045217,3.204516,-158.002899,-0.156837,715.721619
971,0,-0.261024,-0.047697,3.203152,-157.423645,0.005858,717.146179
972,0,-0.250943,-0.052933,3.201488,-156.819260,0.149087,718.928833
973,0,-0.243012,-0.058107,3.199852,-156.401932,0.139050,720.653381
974,0,-0.236146,-0.064714,3.198500,-155.949127,0.201261,722.391663
975,0,-0.228849,-0.074320,3.197557,-155.257858,0.569426,724.400452
976,0,-0.223437,-0.080223,3.197677,-154.771271,0.758461,726.353394
977,0,-0.221134,-0.080310,3.198781,-154.190094,0.788399,728.178162
978,0,-0.218388,-0.079914,3.199418,-153.712463,1.102775,730.323730
979,0,-0.214487,-0.080321,3.199531,-153.153564,1.524526,732.407593
980,0,-0.211085,-0.078662,3.199264,-152.309189,1.784081,734.303223
981,0,-0.208707,-0.076924,3.198112,-151.542389,2.225418,736.395447
982,0,-0.206528,-0.076649,3.196422,-150.643631,2.655861,739.038330
983,0,-0.204602,-0.078892,3.194661,-149.953735,2.958564,741.718994
984,0,-0.203251,-0.084380,3.193032,-149.386246,3.075339,744.165283
985,0,-0.201605,-0.090453,3.192461,-148.743423,3.028565,746.664734
986,0,-0.199596,-0.095011,3.193206,-148.184738,3.247678,749.315491
987,0,-0.197815,-0.095253,3.195345,-147.535477,3.491182,752.064758
988,0,-0.197016,-0.095430,3.197514,-146.963745,3.730085,754.706482
989,0,-0.196262,-0.095192,3.199671,-146.505310,4.101847,757.399841
990,0,-0.195907,-0.095053,3.200842,-146.096664,4.422011,760.342957
991,0,-0.196446,-0.094526,3.201323,-145.723557,4.752092,763.010315
992,0,-0.197439,-0.092808,3.201382,-145.246384,4.924393,765.514709
993,0,-0.198445,-0.089377,3.201385,-144.847870,5.052705,768.170898
994,0,-0.199038,-0.087403,3.201234,-144.522919,5.247772,771.021606
995,0,-0.198861,-0.088926,3.200852,-144.260406,5.431592,774.034363
996,0,-0.197896,-0.093751,3.200404,-144.084946,5.494599,777.033936
997,0,-0.197306,-0.099486,3.200463,-143.843155,5.426754,780.007019
998,0,-0.196351,-0.103133,3.201248,-143.651001,5.327675,782.981812
999,0,-0.194109,-0.106222,3.202660,-143.327927,5.378867,785.900879
1000,0,-0.192762,-0.107832,3.203709,-143.073608,5.363318,788.712952
1001,0,-0.191482,-0.107767,3.204257,-142.944016,5.208025,791.328369
1002,0,-0.190156,-0.107769,3.204278,-142.770584,5.110833,793.946594
1003,0,-0.188280,-0.108238,3.203526,-142.594589,5.145666,796.714905
1004,0,-0.187403,-0.107830,3.202461,-142.340942,5.052571,799.401978
1005,0,-0.186257,-0.107197,3.201652,-142.188644,4.899878,801.985413
1006,0,-0.185461,-0.107909,3.201036,-142.139816,4.816534,804.722656
1007,0,-0.185866,-0.109083,3.200424,-142.177795,4.685104,807.600342
1008,0,-0.185566,-0.109841,3.200376,-142.371780,4.537804,810.405029
1009,0,-0.185034,-0.109788,3.200796,-142.489914,4.354111,813.105957
1010,0,-0.183334,-0.108515,3.201546,-142.573730,4.260139,815.760986
1011,0,-0.181307,-0.108703,3.202213,-142.695770,4.240352,818.350830
1012,0,-0.179541,-0.107786,3.202672,-142.833511,4.057483,821.031555
1013,0,-0.178470,-0.107004,3.202853,-143.044296,3.979889,823.776001
1014,0,-0.177982,-0.105432,3.202773,-143.278534,3.819068,826.484192
1015,0,-0.178859,-0.105655,3.203076,-143.450195,3.662553,829.031677
1016,0,-0.178763,-0.103564,3.203345,-143.697327,3.682277,831.642822
1017,0,-0.177610,-0.100677,3.203526,-143.900879,3.658432,834.447266
1018,0,-0.176498,-0.099579,3.203711,-144.234039,3.674347,837.169189
1019,0,-0.176673,-0.099126,3.203511,-144.588943,3.515467,839.856934
1020,0,-0.177449,-0.098106,3.203608,-144.916351,3.300853,842.706238
1021,0,-0.177188,-0.096151,3.204077,-145.216843,3.252126,845.596802
1022,0,-0.176965,-0.094469,3.204505,-145.502777,3.131753,848.393982
1023,0,-0.175941,-0.092975,3.205256,-145.796844,3.023766,851.092590
1024,0,-0.174278,-0.092162,3.205488,-146.145096,2.927402,853.814697
1025,0,-0.172337,-0.093110,3.205418,-146.539429,2.796614,856.602783
1026,0,-0.170710,-0.094237,3.205188,-146.897003,2.690679,859.347595
1027,0,-0.168971,-0.093975,3.204882,-147.204971,2.531674,862.092163
1028,0,-0.166241,-0.092535,3.204979,-147.434738,2.512659,864.840576
1029,0,-0.163910,-0.090211,3.204924,-147.695602,2.569958,867.655579
1030,0,-0.161407,-0.087166,3.205182,-148.106979,2.657776,870.398438
1031,0,-0.159350,-0.085113,3.205535,-148.532455,2.734737,872.965210
1032,0,-0.158357,-0.083962,3.205760,-149.015350,2.765755,875.505066
1033,0,-0.157062,-0.083100,3.206315,-149.482590,2.799727,878.052734
1034,0,-0.156365,-0.082629,3.206459,-149.832474,2.746399,880.733093
1035,0,-0.155077,-0.081947,3.206198,-150.173477,2.723552,883.536011
1036,0,-0.152611,-0.081302,3.205826,-150.501633,2.777260,886.322876
1037,0,-0.149904,-0.080760,3.205557,-150.882309,2.867488,889.121399
1038,0,-0.147010,-0.080590,3.205456,-151.295563,3.078301,891.796997
1039,0,-0.144287,-0.080345,3.205575,-151.652710,3.228864,894.402771
1040,0,-0.142499,-0.080926,3.205983,-151.982132,3.321515,897.035522
1041,0,-0.141524,-0.081303,3.206232,-152.301544,3.480203,899.759827
1042,0,-0.141635,-0.081152,3.206596,-152.630493,3.563557,902.597595
1043,0,-0.141668,-0.080339,3.206701,-153.032349,3.720468,905.360535
1044,0,-0.141424,-0.079252,3.207001,-153.461227,3.965664,908.001770
1045,0,-0.141459,-0.079145,3.206270,-153.872726,4.260077,910.541748
1046,0,-0.141825,-0.079192,3.206173,-154.296585,4.507113,912.987244
1047,0,-0.142293,-0.079826,3.206208,-154.652588,4.737028,915.568909
1048,0,-0.142056,-0.080220,3.206056,-155.038254,5.001670,918.355713
1049,0,-0.141273,-0.081760,3.205811,-155.397980,5.244876,921.156555
1050,0,-0.139509,-0.083898,3.205297,-155.758102,5.412116,923.901062
1051,0,-0.136506,-0.086169,3.205017,-156.069458,5.556134,926.477905
1052,0,-0.131605,-0.088252,3.204396,-156.250748,5.678001,928.991394
1053,0,-0.126469,-0.090471,3.203561,-156.452744,5.831194,931.438660
1054,0,-0.123614,-0.093281,3.202781,-156.696564,5.925703,933.884094
1055,0,-0.122159,-0.095555,3.201628,-157.022858,5.987626,936.395142
1056,0,-0.121835,-0.097007,3.200327,-157.335358,6.082357,938.992554
1057,0,-0.122347,-0.097597,3.198892,-157.625290,6.157373,941.602905
1058,0,-0.123805,-0.097123,3.197760,-157.989517,6.266046,944.105164
1059,0,-0.125975,-0.096680,3.197155,-158.439163,6.475446,946.534180
1060,0,-0.128214,-0.095218,3.197151,-158.941895,6.632384,948.962830
1061,0,-0.130599,-0.093839,3.196926,-159.452606,6.826333,951.319031
1062,0,-0.131554,-0.093247,3.196411,-159.907089,6.989135,953.744263
1063,0,-0.131155,-0.093903,3.195627,-160.259628,7.029422,956.232788
1064,0,-0.131685,-0.095545,3.194348,-160.521591,6.978247,958.698730
1065,0,-0.131377,-0.096961,3.193091,-160.803024,6.878068,961.125916
1066,0,-0.130444,-0.098087,3.192005,-161.120255,6.878892,963.395447
1067,0,-0.130243,-0.098923,3.190783,-161.524918,6.941803,965.543884
1068,0,-0.130762,-0.099271,3.189748,-161.900787,6.939360,967.638794
1069,0,-0.131328,-0.100043,3.188487,-162.186035,6.866334,969.816528
1070,0,-0.131362,-0.100627,3.187535,-162.509872,6.793000,972.160339
1071,0,-0.130986,-0.101302,3.186763,-162.840637,6.748155,974.510986
1072,0,-0.131296,-0.102004,3.186352,-163.249130,6.719275,976.678711
1073,0,-0.130882,-0.100982,3.186664,-163.749405,6.774028,978.674072
1074,0,-0.129890,-0.099357,3.187204,-164.239471,6.903271,980.684021
1075,0,-0.129348,-0.098328,3.187515,-164.722672,7.057619,982.747620
1076,0,-0.129357,-0.097296,3.187760,-165.122025,7.036816,984.817261
1077,0,-0.129273,-0.096501,3.188151,-165.539246,6.954265,986.885559
1078,0,-0.129596,-0.095782,3.188361,-166.007278,6.968938,988.969604
1079,0,-0.129388,-0.094148,3.188845,-166.523926,6.993647,990.983948
1080,0,-0.128616,-0.091728,3.189476,-167.017654,7.007755,992.779724
1081,0,-0.126958,-0.089907,3.189955,-167.461487,6.982872,994.571533
1082,0,-0.124973,-0.088687,3.190181,-167.881516,6.961686,996.563721
1083,0,-0.122705,-0.087605,3.190320,-168.342636,6.938466,998.615723
1084,0,-0.121288,-0.087171,3.190468,-168.864182,6.847257,1000.626221
1085,0,-0.120627,-0.086365,3.190722,-169.369690,6.828193,1002.601624
1086,0,-0.120917,-0.084372,3.191281,-169.901794,6.792011,1004.554016
1087,0,-0.120824,-0.081492,3.192440,-170.431992,6.751343,1006.456360
1088,0,-0.121082,-0.078045,3.193299,-170.931931,6.723673,1008.353210
1089,0,-0.121726,-0.074522,3.194344,-171.492371,6.709618,1010.251770
1090,0,-0.122563,-0.070691,3.194894,-172.086990,6.700692,1012.088562
1091,0,-0.124985,-0.065444,3.196391,-172.777893,6.604726,1013.849976
1092,0,-0.124969,-0.062524,3.196151,-173.254837,6.547686,1015.750549
1093,0,-0.124668,-0.059340,3.196142,-173.681122,6.361981,1017.690186
1094,0,-0.124239,-0.056352,3.196469,-174.085419,6.166324,1019.646973
1095,0,-0.123282,-0.053361,3.196853,-174.540405,6.014294,1021.586426
1096,0,-0.122506,-0.050799,3.197235,-175.033020,5.893314,1023.515442
1097,0,-0.122320,-0.048425,3.197613,-175.540436,5.781438,1025.414795
1098,0,-0.121968,-0.047128,3.197735,-175.987396,5.573688,1027.393799
1099,0,-0.121981,-0.046435,3.197525,-176.360306,5.258980,1029.439941
1100,0,-0.122451,-0.046134,3.197030,-176.684586,4.865633,1031.577148
1101,0,-0.122963,-0.047423,3.195286,-177.077377,4.532991,1033.619019
1102,0,-0.123676,-0.047082,3.194596,-177.455414,4.177113,1035.675903
1103,0,-0.124374,-0.045814,3.193911,-177.795593,3.895602,1037.646362
1104,0,-0.125069,-0.043998,3.193340,-178.055893,3.650845,1039.669067
1105,0,-0.125942,-0.041673,3.192644,-178.253021,3.378530,1041.819214
1106,0,-0.127611,-0.039820,3.191913,-178.414490,3.005390,1044.014893
1107,0,-0.130477,-0.038148,3.190581,-178.602036,2.607877,1046.022583
1108,0,-0.133086,-0.037536,3.189245,-178.769470,2.227146,1047.967896
1109,0,-0.134730,-0.037499,3.188026,-178.886749,1.900452,1049.932617
1110,0,-0.136072,-0.036790,3.186801,-178.961639,1.556872,1051.930542
1111,0,-0.136696,-0.035335,3.185852,-179.004898,1.212278,1053.940552
1112,0,-0.136979,-0.032562,3.185046,-179.029694,0.909782,1056.038330
1113,0,-0.138003,-0.029572,3.183969,-179.015976,0.689041,1058.134399
1114,0,-0.139315,-0.027200,3.182749,-179.015869,0.434438,1060.177368
1115,0,-0.140330,-0.026274,3.181386,-179.027283,0.141209,1062.195801
1116,0,-0.142152,-0.026710,3.179680,-179.005371,-0.170872,1064.196655
1117,0,-0.143568,-0.027370,3.178573,-178.985153,-0.565489,1066.266113
1118,0,-0.144816,-0.026935,3.177797,-179.003876,-0.871851,1068.368774
1119,0,-0.145401,-0.025316,3.177202,-179.043274,-1.076656,1070.462036
1120,0,-0.145682,-0.023437,3.176944,-179.103394,-1.230484,1072.459717
1121,0,-0.146463,-0.022040,3.176620,-179.124878,-1.433581,1074.415161
1122,0,-0.147391,-0.022197,3.176485,-179.123276,-1.684940,1076.440918
1123,0,-0.147956,-0.022506,3.176126,-179.070862,-1.890097,1078.501709
1124,0,-0.148327,-0.021559,3.176039,-179.066025,-2.075855,1080.531128
1125,0,-0.149411,-0.020250,3.175751,-179.090836,-2.179307,1082.483032
1126,0,-0.150217,-0.018144,3.175817,-179.096329,-2.200857,1084.479980
1127,0,-0.151266,-0.015741,3.175726,-179.097046,-2.248606,1086.489746
1128,0,-0.153224,-0.014728,3.175494,-179.048645,-2.365770,1088.480591
1129,0,-0.155662,-0.014133,3.175371,-179.026825,-2.568444,1090.471924
1130,0,-0.158150,-0.013468,3.175387,-179.005585,-2.792660,1092.436279
1131,0,-0.160714,-0.013067,3.175416,-178.966293,-3.008033,1094.334106
1132,0,-0.162909,-0.012443,3.175222,-178.896957,-3.145515,1096.221558
1133,0,-0.164567,-0.010905,3.174828,-178.748199,-3.308500,1098.202637
1134,0,-0.165844,-0.010052,3.174529,-178.583069,-3.511198,1100.135620
1135,0,-0.166812,-0.009665,3.174011,-178.377304,-3.781287,1101.980469
1136,0,-0.167311,-0.009571,3.173270,-178.187668,-4.042283,1103.834961
1137,0,-0.168134,-0.010006,3.172326,-178.029327,-4.232045,1105.687378
1138,0,-0.169717,-0.010653,3.171435,-177.866592,-4.418403,1107.449829
1139,0,-0.171021,-0.009654,3.170654,-177.700974,-4.599017,1109.218384
1140,0,-0.171198,-0.007909,3.170016,-177.538376,-4.749191,1111.069214
1141,0,-0.171910,-0.006284,3.169214,-177.418396,-4.866736,1112.856689
1142,0,-0.173708,-0.004210,3.168739,-177.333374,-5.008027,1114.484497
1143,0,-0.176315,-0.003122,3.168217,-177.279373,-5.135000,1116.054321
1144,0,-0.178367,-0.002937,3.167833,-177.200211,-5.181499,1117.668823
1145,0,-0.180728,-0.002738,3.167377,-177.098129,-5.258130,1119.358276
1146,0,-0.183345,-0.002187,3.166973,-177.011520,-5.343122,1121.048218
1147,0,-0.184593,-0.001341,3.167127,-176.955917,-5.423258,1122.759521
1148,0,-0.185001,0.000131,3.167272,-176.918350,-5.427921,1124.397095
1149,0,-0.185672,0.001235,3.167388,-176.861984,-5.442279,1125.933350
1150,0,-0.186088,0.001813,3.167386,-176.800812,-5.443680,1127.435059
1151,0,-0.185917,0.002388,3.167380,-176.715790,-5.397246,1128.998657
1152,0,-0.186328,0.003793,3.167260,-176.653915,-5.352183,1130.592285
1153,0,-0.187462,0.005583,3.166886,-176.624817,-5.292907,1132.138916
1154,0,-0.188972,0.006772,3.166678,-176.610611,-5.242564,1133.733276
1155,0,-0.191302,0.007007,3.166212,-176.642532,-5.170575,1135.405151
1156,0,-0.194777,0.007671,3.165752,-176.700989,-5.118889,1137.148071
1157,0,-0.198522,0.008009,3.165491,-176.819244,-5.057279,1138.960449
1158,0,-0.201619,0.008407,3.165789,-176.975662,-4.989153,1140.840820
1159,0,-0.204513,0.009102,3.166255,-177.150681,-4.960360,1142.748047
1160,0,-0.207479,0.009991,3.166939,-177.311432,-4.934512,1144.594116
1161,0,-0.211054,0.011424,3.167206,-177.446228,-4.873206,1146.420044
1162,0,-0.214616,0.013152,3.167479,-177.620895,-4.826106,1148.294067
1163,0,-0.218378,0.015156,3.167836,-177.813583,-4.782631,1150.214233
1164,0,-0.222342,0.016852,3.167518,-178.037537,-4.725739,1152.157349
1165,0,-0.225565,0.018163,3.167299,-178.284866,-4.650658,1154.150269
1166,0,-0.228169,0.018757,3.167677,-178.509628,-4.586787,1156.219238
1167,0,-0.230843,0.018583,3.168037,-178.759445,-4.557276,1158.349365
1168,0,-0.233698,0.017687,3.168399,-179.037430,-4.595076,1160.511719
1169,0,-0.235774,0.016546,3.169255,-179.375031,-4.691603,1162.760864
1170,0,-0.238637,0.015413,3.169463,-179.731003,-4.790963,1165.027832
1171,0,-0.241275,0.014384,3.169537,-180.117065,-4.883172,1167.330322
1172,0,-0.244258,0.013606,3.170428,-180.443283,-4.897223,1169.647095
1173,0,-0.249010,0.013079,3.170695,-180.843964,-4.953671,1171.971680
1174,0,-0.253933,0.012735,3.171130,-181.289154,-4.992196,1174.251953
1175,0,-0.258631,0.013796,3.171928,-181.792709,-5.047248,1176.508423
1176,0,-0.264609,0.014676,3.172310,-182.309830,-5.093387,1178.699341
1177,0,-0.270647,0.015975,3.172867,-182.851501,-5.164209,1180.883301
1178,0,-0.276361,0.017217,3.173298,-183.363754,-5.252014,1183.128296
1179,0,-0.280933,0.017466,3.173745,-183.843948,-5.370919,1185.390625
1180,0,-0.285008,0.017469,3.173930,-184.303375,-5.531335,1187.616211
1181,0,-0.287844,0.016100,3.174342,-184.751266,-5.733187,1189.797363
1182,0,-0.290642,0.015505,3.174050,-185.163681,-5.913796,1191.893066
1183,0,-0.293232,0.014780,3.173886,-185.550613,-6.132426,1193.926880
1184,0,-0.295631,0.013786,3.174186,-185.922363,-6.376626,1195.900024
1185,0,-0.298528,0.014286,3.173337,-186.176605,-6.403271,1197.751343
1186,0,-0.300601,0.014870,3.173508,-186.551758,-6.584061,1199.657959
1187,0,-0.301857,0.015657,3.173389,-186.911591,-6.736964,1201.421875
1188,0,-0.303564,0.016579,3.172870,-187.273117,-6.916848,1203.109009
1189,0,-0.305544,0.017417,3.172496,-187.591965,-7.061891,1204.737793
1190,0,-0.307557,0.018606,3.172200,-187.898849,-7.258855,1206.327759
1191,0,-0.309571,0.019687,3.172367,-188.237030,-7.434107,1207.880981
1192,0,-0.311560,0.020972,3.172747,-188.593719,-7.570819,1209.450562
1193,0,-0.313177,0.022092,3.172909,-188.970917,-7.701870,1211.042236
1194,0,-0.314298,0.021501,3.173313,-189.349487,-7.878981,1212.558594
1195,0,-0.315795,0.020673,3.173546,-189.676071,-8.097066,1214.044800
1196,0,-0.317356,0.020424,3.173488,-189.955978,-8.292489,1215.505615
1197,0,-0.317969,0.020710,3.173676,-190.189163,-8.491144,1216.923584
1198,0,-0.319166,0.021352,3.173691,-190.386810,-8.699601,1218.273193
1199,0,-0.320499,0.023169,3.173375,-190.599731,-8.871782,1219.586182
1200,0,-0.321422,0.025505,3.172800,-190.781265,-8.965920,1220.881104
1201,0,-0.322697,0.027559,3.172150,-190.956314,-9.085198,1222.116821
1202,0,-0.323952,0.029595,3.171514,-191.095734,-9.221131,1223.388062
1203,0,-0.325346,0.031593,3.170695,-191.240875,-9.335800,1224.756104
1204,0,-0.326454,0.033268,3.170068,-191.419174,-9.418547,1226.169678
1205,0,-0.328040,0.034340,3.169700,-191.643478,-9.516586,1227.607056
1206,0,-0.329793,0.035384,3.169333,-191.920776,-9.592257,1229.094238
1207,0,-0.330514,0.036154,3.169372,-192.201721,-9.680105,1230.695923
1208,0,-0.330627,0.036326,3.169461,-192.478897,-9.757301,1232.329834
1209,0,-0.330575,0.035715,3.169894,-192.773560,-9.846212,1233.973145
1210,0,-0.330990,0.035816,3.170020,-193.120728,-9.903069,1235.642334
1211,0,-0.331722,0.035911,3.170069,-193.479599,-9.928654,1237.307739
1212,0,-0.333005,0.036115,3.169905,-193.915497,-9.964345,1238.996948
1213,0,-0.335067,0.036711,3.169470,-194.348526,-9.946045,1240.696045
1214,0,-0.337271,0.037654,3.169423,-194.797073,-9.898110,1242.441162
1215,0,-0.340553,0.038968,3.169165,-195.317184,-9.824387,1244.228271
1216,0,-0.344091,0.040721,3.169049,-195.864914,-9.749817,1246.029663
1217,0,-0.347967,0.042870,3.169184,-196.449554,-9.680937,1247.815186
1218,0,-0.352472,0.044497,3.168967,-197.046906,-9.601058,1249.539795
1219,0,-0.356003,0.045746,3.169295,-197.635376,-9.610537,1251.319824
1220,0,-0.359562,0.046479,3.169036,-198.188416,-9.628488,1253.124634
1221,0,-0.362999,0.046218,3.168601,-198.750397,-9.707992,1254.955811
1222,0,-0.365826,0.045548,3.168464,-199.321533,-9.835789,1256.747070
1223,0,-0.368386,0.044746,3.167899,-199.858810,-9.974462,1258.505493
1224,0,-0.370048,0.044634,3.167237,-200.318756,-10.103292,1260.192139
1225,0,-0.370976,0.044749,3.166593,-200.710571,-10.227154,1261.787964
1226,0,-0.371976,0.047187,3.170288,-200.863159,-9.759130,1263.167358
1227,0,-0.372529,0.048901,3.169903,-201.138809,-9.811735,1264.664185
1228,0,-0.372357,0.050600,3.169318,-201.382065,-9.845302,1266.134399
1229,0,-0.371890,0.052592,3.168566,-201.609970,-9.851679,1267.583130
1230,0,-0.371746,0.053535,3.167709,-201.843231,-9.867935,1269.061890
1231,0,-0.371210,0.052579,3.167757,-202.101852,-9.941594,1270.624023
1232,0,-0.371294,0.050786,3.167873,-202.400970,-10.030675,1272.220337
1233,0,-0.371400,0.049445,3.168410,-202.737595,-10.166018,1273.815063
1234,0,-0.371738,0.048444,3.169159,-203.124115,-10.344630,1275.401611
1235,0,-0.372878,0.048106,3.169958,-203.499069,-10.489882,1276.912964
1236,0,-0.375101,0.048886,3.170035,-203.863663,-10.609305,1278.317749
1237,0,-0.376563,0.050264,3.170365,-204.207474,-10.697653,1279.622559
1238,0,-0.378817,0.052595,3.170142,-204.559402,-10.796118,1280.901245
1239,0,-0.380842,0.055215,3.170016,-204.902847,-10.912474,1282.121582
1240,0,-0.380502,0.060894,3.171480,-205.337265,-11.059843,1283.245483
1241,0,-0.382350,0.063150,3.171416,-205.682114,-11.165682,1284.464966
1242,0,-0.383291,0.065143,3.171509,-205.971283,-11.297391,1285.700806
1243,0,-0.383788,0.066439,3.171803,-206.225494,-11.507249,1286.949341
1244,0,-0.382884,0.067189,3.172256,-206.423630,-11.703824,1288.186035
1245,0,-0.382233,0.067747,3.172652,-206.600510,-11.959779,1289.433228
1246,0,-0.381282,0.067270,3.173082,-206.712204,-12.173234,1290.621216
1247,0,-0.380493,0.068278,3.173430,-206.834641,-12.465278,1291.751709
1248,0,-0.379968,0.069097,3.173404,-206.931503,-12.797672,1292.911255
1249,0,-0.379331,0.071154,3.173567,-206.968887,-13.077772,1294.052002
1250,0,-0.379417,0.072072,3.172727,-206.994125,-13.356243,1295.209839
1251,0,-0.379381,0.074084,3.171790,-207.025543,-13.678059,1296.390137
1252,0,-0.379961,0.074274,3.170416,-207.064240,-13.989659,1297.584473
1253,0,-0.380012,0.075350,3.169293,-207.123566,-14.292377,1298.810303
1254,0,-0.380390,0.075259,3.168577,-207.208603,-14.594156,1300.108643
1255,0,-0.380498,0.075605,3.167993,-207.326996,-14.899217,1301.469360
1256,0,-0.380567,0.076118,3.167778,-207.464874,-15.187660,1302.843872
1257,0,-0.380979,0.076294,3.167629,-207.606064,-15.451466,1304.194702
1258,0,-0.380588,0.076980,3.167980,-207.777390,-15.684028,1305.569336
1259,0,-0.381116,0.077608,3.167929,-207.991226,-15.955157,1306.988281
1260,0,-0.381788,0.078053,3.168133,-208.235596,-16.294456,1308.444336
1261,0,-0.382697,0.079671,3.168310,-208.445984,-16.568682,1309.925659
1262,0,-0.384296,0.080568,3.168108,-208.676346,-16.895617,1311.525269
1263,0,-0.386661,0.080735,3.167555,-208.913879,-17.228201,1313.105103
1264,0,-0.389418,0.081724,3.166435,-209.145447,-17.621048,1314.689575
1265,0,-0.392068,0.082254,3.164729,-209.383560,-18.078691,1316.336304
1266,0,-0.394821,0.081221,3.162833,-209.612167,-18.618479,1318.100830
1267,0,-0.396586,0.080535,3.161257,-209.810287,-19.117424,1319.894165
1268,0,-0.398014,0.079939,3.159543,-210.017700,-19.648699,1321.743774
1269,0,-0.399249,0.078630,3.158148,-210.247711,-20.204844,1323.621826
1270,0,-0.400074,0.077059,3.157492,-210.502655,-20.755520,1325.497192
1271,0,-0.401335,0.074602,3.156741,-210.827744,-21.375853,1327.416626
1272,0,-0.402882,0.072564,3.156058,-211.170853,-21.977726,1329.309937
1273,0,-0.404437,0.070288,3.155467,-211.558578,-22.570543,1331.189331
1274,0,-0.406443,0.067991,3.154468,-211.934402,-23.167328,1333.073120
1275,0,-0.407453,0.065754,3.153422,-212.296860,-23.731964,1334.944458
1276,0,-0.407910,0.063271,3.152509,-212.673340,-24.306267,1336.787476
1277,0,-0.408181,0.060985,3.151437,-213.035217,-24.912472,1338.580688
1278,0,-0.407831,0.058314,3.150666,-213.415115,-25.540504,1340.305298
1279,0,-0.406745,0.055284,3.149969,-213.732071,-26.129086,1342.008301
1280,0,-0.405349,0.052059,3.148945,-214.018768,-26.724771,1343.768066
1281,0,-0.402437,0.048344,3.148403,-214.255356,-27.331251,1345.508301
1282,0,-0.398469,0.044732,3.148009,-214.456863,-27.958055,1347.162842
1283,0,-0.393614,0.040344,3.147437,-214.651138,-28.600721,1348.761475
1284,0,-0.387821,0.035701,3.147292,-214.776169,-29.250830,1350.306396
1285,0,-0.381199,0.030898,3.147433,-214.849915,-29.926012,1351.830078
1286,0,-0.374023,0.025598,3.147672,-214.887314,-30.578625,1353.319580
1287,0,-0.366907,0.020873,3.147770,-214.870407,-31.172567,1354.757324
1288,0,-0.360242,0.016715,3.147819,-214.871765,-31.790655,1356.173340
1289,0,-0.353597,0.013008,3.147849,-214.838242,-32.408672,1357.557373
1290,0,-0.347684,0.009341,3.147464,-214.784775,-32.942963,1358.895142
1291,0,-0.342431,0.006394,3.147026,-214.704834,-33.409794,1360.118408
1292,0,-0.337724,0.002597,3.146269,-214.610779,-33.907631,1361.354370
1293,0,-0.332221,-0.001346,3.146220,-214.508469,-34.429726,1362.607910
1294,0,-0.326241,-0.005048,3.146306,-214.390350,-34.969765,1363.873413
1295,0,-0.318891,-0.009386,3.147307,-214.267456,-35.530304,1365.080933
1296,0,-0.310196,-0.013860,3.148736,-214.099564,-36.176388,1366.267578
1297,0,-0.297993,-0.013826,3.148778,-213.534500,-35.938290,1367.167603
1298,0,-0.287350,-0.018476,3.150486,-213.224808,-36.484608,1368.307007
1299,0,-0.275919,-0.022581,3.152169,-212.892807,-37.037384,1369.423828
1300,0,-0.265018,-0.027055,3.153818,-212.538727,-37.550915,1370.530029
1301,0,-0.253789,-0.030782,3.155264,-212.204620,-38.105618,1371.661255
1302,0,-0.243468,-0.034638,3.155772,-211.842636,-38.591713,1372.769653
1303,0,-0.234005,-0.037897,3.155920,-211.453323,-39.093491,1373.828003
