Objects
100
,,Global Angle (Quaternion) nicococo:nicococo,,,,,,,
Frame,Sub Frame,RX,RY,RZ,RW,TX,TY,TZ
,,,,,,mm,mm,mm
269,0,-0.038835,-0.038828,0.021353,0.998263,-69.195152,-43.095249,355.401215
270,0,-0.042038,-0.042946,0.020683,0.997978,-69.451683,-41.863029,354.763641
271,0,-0.044883,-0.046608,0.020501,0.997694,-69.707291,-40.756851,354.195221
272,0,-0.047222,-0.049678,0.020668,0.997434,-69.946609,-39.727386,353.697083
273,0,-0.049240,-0.052234,0.021231,0.997194,-70.179893,-38.797997,353.264862
274,0,-0.050861,-0.054472,0.021840,0.996980,-70.399948,-37.915550,352.896667
275,0,-0.052014,-0.056063,0.022385,0.996820,-70.624985,-37.060379,352.551971
276,0,-0.052641,-0.057079,0.022978,0.996716,-70.852348,-36.236137,352.224487
277,0,-0.052924,-0.057566,0.023355,0.996664,-71.067764,-35.462605,351.923920
278,0,-0.052749,-0.057709,0.023612,0.996659,-71.302208,-34.723030,351.668488
279,0,-0.052456,-0.057657,0.023877,0.996671,-71.553215,-34.057690,351.441193
280,0,-0.052093,-0.057486,0.024067,0.996696,-71.829567,-33.420628,351.180176
281,0,-0.051887,-0.057388,0.024131,0.996711,-72.154335,-32.792675,350.843323
282,0,-0.051890,-0.057526,0.023900,0.996708,-72.514053,-32.166458,350.436462
283,0,-0.052065,-0.057414,0.023805,0.996708,-72.919289,-31.564396,349.947388
284,0,-0.052572,-0.057463,0.023612,0.996683,-73.362198,-30.964083,349.333069
285,0,-0.053268,-0.057315,0.023641,0.996654,-73.849945,-30.369122,348.658020
286,0,-0.054149,-0.056961,0.023697,0.996625,-74.353249,-29.771967,347.888397
287,0,-0.055705,-0.056882,0.023826,0.996541,-74.906792,-29.155264,346.981842
288,0,-0.057487,-0.057022,0.024095,0.996425,-75.534454,-28.513885,345.933380
289,0,-0.060129,-0.056331,0.026261,0.996254,-76.370651,-27.720482,344.661926
290,0,-0.062843,-0.056504,0.026890,0.996060,-77.154427,-26.995628,343.336121
291,0,-0.065688,-0.056713,0.027507,0.995847,-78.023346,-26.210258,341.901794
292,0,-0.068556,-0.056676,0.028201,0.995637,-78.912148,-25.420828,340.402222
293,0,-0.071283,-0.056594,0.028745,0.995434,-79.810837,-24.616667,338.844452
294,0,-0.073306,-0.056368,0.029051,0.995291,-80.699181,-23.797203,337.295044
295,0,-0.074668,-0.056732,0.030709,0.995120,-81.589218,-22.991648,335.434265
296,0,-0.075435,-0.056600,0.030269,0.995083,-82.440491,-22.128326,333.820679
297,0,-0.077245,-0.055191,0.030591,0.995013,-83.352943,-21.235022,332.112518
298,0,-0.080043,-0.052700,0.031853,0.994888,-84.366898,-20.265894,330.305176
299,0,-0.080601,-0.052015,0.031436,0.994892,-85.227364,-19.369976,328.661011
300,0,-0.082267,-0.050661,0.031859,0.994812,-86.163361,-18.426811,326.951935
301,0,-0.083841,-0.049900,0.031952,0.994716,-87.082428,-17.462299,325.228485
302,0,-0.085120,-0.050191,0.032239,0.994583,-88.136047,-16.615808,323.467285
303,0,-0.088326,-0.048797,0.033313,0.994338,-89.181679,-15.576390,321.666779
304,0,-0.090977,-0.048261,0.033928,0.994104,-90.184868,-14.577522,319.954803
305,0,-0.093716,-0.047757,0.034555,0.993852,-91.216461,-13.518510,318.311615
306,0,-0.096340,-0.047634,0.035087,0.993589,-92.235275,-12.426198,316.718506
307,0,-0.098731,-0.047444,0.035694,0.993341,-93.279213,-11.304250,315.204681
308,0,-0.100868,-0.047048,0.036475,0.993117,-94.332138,-10.210943,313.812378
309,0,-0.102637,-0.046332,0.037398,0.992935,-95.381721,-9.121305,312.478943
310,0,-0.104240,-0.045572,0.038138,0.992775,-96.415596,-8.032757,311.240204
311,0,-0.105706,-0.044905,0.038859,0.992623,-97.458305,-6.963719,310.112213
312,0,-0.107243,-0.044531,0.039664,0.992443,-98.489098,-5.916063,309.085083
313,0,-0.108882,-0.044638,0.040383,0.992231,-99.504242,-4.879272,308.132813
314,0,-0.110740,-0.045198,0.041290,0.991962,-100.509178,-3.862534,307.240173
315,0,-0.112374,-0.044296,0.043623,0.991719,-101.728317,-2.791821,306.347870
316,0,-0.114218,-0.044760,0.045034,0.991425,-102.789154,-1.788971,305.552216
317,0,-0.116029,-0.045135,0.046436,0.991133,-103.821495,-0.816309,304.807190
318,0,-0.117816,-0.045614,0.047770,0.990836,-104.815796,0.189889,304.124908
319,0,-0.119419,-0.045973,0.049219,0.990557,-105.767632,1.116703,303.553528
320,0,-0.121133,-0.046046,0.050532,0.990279,-106.662743,2.033846,303.057617
321,0,-0.122724,-0.046204,0.051781,0.990011,-107.504128,2.889631,302.627441
322,0,-0.124237,-0.046284,0.053185,0.989745,-108.326050,3.728499,302.252045
323,0,-0.125599,-0.046380,0.054648,0.989488,-109.104630,4.520161,301.930115
324,0,-0.127100,-0.046474,0.056168,0.989207,-109.879791,5.314980,301.609955
325,0,-0.128656,-0.047119,0.057691,0.988888,-110.754181,6.473170,301.001160
326,0,-0.130043,-0.047502,0.059450,0.988584,-111.483353,7.257727,300.677429
