Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Left Load Cell (mV),Right Load Cell (mV),Thrust Load Cell (mV),Vibration (g),Burst Current Cutoff (A),Pin State 1,Pin State 2,Pin State 3,Pin State 4,Debug 0,Debug 1,Debug 2,Debug 3,App message,
0.5999950000001117,1005.0248454762989,,,,0.724609375,0.01953125,-0.8828125,0.06349730576933114,0.10645485524889689,23.033381475770863,5.859488645296073,0,16179,134.96383722005228,107.58256227664177,79.71213955723071,0.000989517752655444,0.0007887657719402804,0.5406310268253741,0.06869266663496228,-0.13436409277187367,0.787109375,0.7064347996949016,1,1,1,1,0,0,0,0,,
0.6259950000001118,1030.7114008117978,,,,0.5234375,-0.142578125,-1.00390625,0.06349730576933114,0.10645485524889689,23.05247797863965,5.233146271900736,0,15375,120.6369891919919,102.23575341162777,84.7466055779303,0.0010412683596146832,0.0008824395897304403,0.5406310268253741,0.06869266663496228,-0.13436409277187367,0.8359375,0.7129757148160203,0,1,1,1,0,0,0,0,,
0.6519950000001118,1082.515415480696,,,,-0.09375,0.15234375,-0.921875,0.06349730576933114,0.10645485524889689,23.073597294118823,4.549202788957706,0,14553,104.96647316169232,96.77224738831728,92.19348280783665,0.0011000556267100657,0.0010141795950875843,0.5406310268253741,0.06869266663496228,-0.13436409277187367,0.87890625,0.7127557386833079,0,1,1,1,0,0,0,0,,
0.6759950000001118,1150.810020259075,,,,-0.2109375,0.640625,-1.103515625,0.06560503586641098,0.10645485524889689,23.093685902281635,3.917908058153911,0,13664,90.4789380890246,93.87637118037786,103.7549435958349,0.0011339898838265724,0.001176570564346734,0.5287498127840303,0.0884982560105235,-0.13436409277187367,0.900390625,0.7076425796168331,0,1,1,1,0,0,0,0,,
0.7029950000001117,1232.2478961478892,,,,0.0625,0.08203125,-0.82421875,0.06560503586641098,0.10645485524889689,23.11244441208898,3.3327705351614143,0,12783,77.02847373216623,87.82329458440918,114.01406561653727,0.0012121482774320252,0.0013820195324010752,0.5287498127840303,0.0884982560105235,-0.13436409277187367,0.91015625,0.7012019534531846,0,0,1,1,0,0,0,0,,
0.7269950000001117,1356.6558571345952,,,,-0.26953125,0.15625,-0.9921875,0.06560503586641098,0.13666229759368978,23.12928352165869,2.815065090533895,0,11887,65.11043861088224,81.66456224674647,125.42468456524489,0.0016734590112755356,0.0020989306862210064,0.5287498127840303,0.0884982560105235,-0.16692216862669773,0.904296875,0.6946094377771597,0,1,1,1,0,0,0,0,,
0.7509950000001118,1456.3397849703251,,,,-0.078125,0.08984375,-1.294921875,0.06560503586641098,0.13666229759368978,23.143391071848804,2.390460365235065,0,11126,55.32335907438963,76.43612505032692,138.16248024193249,0.0017879281230401053,0.0024702458397352395,0.5287498127840303,0.0884982560105235,-0.16692216862669773,0.888671875,0.6883064326329102,0,1,1,1,0,0,0,0,,
0.7759950000001118,1568.0237837980114,,,,0.0234375,-0.037109375,-0.83984375,0.06560503586641098,0.13666229759368978,23.155301979117887,2.032564066699764,0,10516,47.06463475633695,72.24835237928073,153.5087922244057,0.0018915628259071771,0.002903715248215946,0.5287498127840303,0.0884982560105235,-0.16692216862669773,0.873046875,0.6823225785625757,0,0,1,1,0,0,0,0,,
0.8009950000001118,1681.7451281920141,,,,0.173828125,0.1328125,-0.90234375,0.06560503586641098,0.13666229759368978,23.164302514006547,1.7747616992393387,0,9982,41.11111689145235,68.57830072465035,166.81205938948563,0.001992792124471039,0.0033242175821816223,0.5287498127840303,0.0884982560105235,-0.16692216862669773,0.853515625,0.6789850689542396,0,0,1,1,0,0,0,0,,
0.8269950000001117,1786.3963519946642,,,,-0.01171875,-0.046875,-1.015625,0.004815338469755241,0.13666229759368978,23.171352103358185,1.5761678124549499,0,9534,36.52193935637347,4.80752546626053,13.16339041952208,0.02842674439330443,0.0037419233480502656,0.4141999405430634,-0.0552820434091664,-0.16692216862669773,0.837890625,0.6768493534983548,0,1,1,1,0,0,0,0,,
0.8529950000001117,1878.862959463866,,,,-0.1875,0.1640625,-0.953125,0.004815338469755241,0.13666229759368978,23.175541538639138,1.479292420223207,0,9216,34.28340293267696,4.64744166183207,13.55595204757926,0.029405919974435157,0.003986252410883961,0.4141999405430634,-0.0552820434091664,-0.16692216862669773,0.822265625,0.6783968968460572,0,1,1,1,0,0,0,0,,
