Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Left Load Cell (mV),Right Load Cell (mV),Thrust Load Cell (mV),Vibration (g),Burst Current Cutoff (A),Pin State 1,Pin State 2,Pin State 3,Pin State 4,Debug 0,Debug 1,Debug 2,Debug 3,App message,
2.778994999999646,1989.2256819389945,,,,1.2734375,0.72265625,-1.640625,-0.005663417578141029,0.5595323373703822,22.546722403697444,18.76865441059455,0,0,423.171640886607,0,0,0,0,0.3778186632329136,-0.06451453597407938,-0.6226984198774198,2.703125,8.353217036631397,0,1,1,1,0,0,0,0,,
2.8039999999995344,1987.6827132709543,,,,-0.75,-0.734375,-0.98046875,-0.005663417578141029,0.5595323373703822,22.544479554686642,18.79252453988461,0,0,423.6676852703756,0,0,0,0,0.3778186632329136,-0.06451453597407938,-0.6226984198774198,2.69921875,8.432718808816816,0,1,1,1,0,0,0,0,,
2.829994999999646,1985.9640795357714,,,,-0.9375,-0.77734375,-1.6640625,-0.005663417578141029,0.5595323373703822,22.542604304225115,18.789448712904854,0,0,423.563107429546,0,0,0,0,0.3778186632329136,-0.06451453597407938,-0.6226984198774198,2.6796875,8.513615724804357,0,1,1,1,0,0,0,0,,
2.8549949999996462,1982.690819416637,,,,-0.0625,1.27734375,-0.17578125,-0.005663417578141029,0.5665557861407567,22.540815122917532,18.809096678062527,0,0,423.97237084928975,0,0,0,0,0.3778186632329136,-0.06451453597407938,-0.6302684079359335,2.68359375,8.60147517682774,1,1,1,1,0,0,0,0,,
2.8799999999995345,1980.495916598837,,,,0,-1.423828125,-1.703125,-0.005663417578141029,0.5665557861407567,22.540374871177775,18.86249648043364,0,0,425.1677416752457,0,0,0,0,0.3778186632329136,-0.06451453597407938,-0.6302684079359335,2.650390625,8.68421054843345,0,1,1,1,0,0,0,0,,
2.903994999999646,1979.7062359270215,,,,1.13671875,-2.00390625,-1.44140625,-0.005663417578141029,0.5665557861407567,22.540695476162863,18.922913672318334,0,0,426.5356346094463,0,0,0,0,0.3778186632329136,-0.06451453597407938,-0.6302684079359335,2.6171875,8.76391185190376,0,1,1,1,0,0,0,0,,
2.9279950000001116,1977.5254964908806,,,,0.25,2.767578125,-0.404296875,-0.005423180332129835,0.5665557861407567,22.541964350654037,18.895748692965718,0,0,425.94729341575083,0,0,0,0,0.3780332298389926,-0.06372370754298294,-0.6302684079359335,2.615234375,8.838744426774156,0,1,1,1,0,0,0,0,,
2.954994999999646,1975.2361718748423,,,,0.5,1.87890625,-0.673828125,-0.005423180332129835,0.5665557861407567,22.541125012162,18.891545520808485,0,0,425.8366892574931,0,0,0,0,0.3780332298389926,-0.06372370754298294,-0.6302684079359335,2.66015625,8.923461650470339,0,1,1,1,0,0,0,0,,
2.976995000000112,1972.5315375899024,,,,1.111328125,0.806640625,-0.0859375,-0.005423180332129835,0.5665557861407567,22.541753633949476,18.804900082491763,0,0,423.8954247705655,0,0,0,0,0.3780332298389926,-0.06372370754298294,-0.6302684079359335,2.65625,8.987488853552671,0,1,1,1,0,0,0,0,,
3.0039949999996463,1970.1202959470056,,,,0.875,0.353515625,0.1875,-0.005423180332129835,0.5694386964215038,22.542273180450003,18.675319770655282,0,0,420.9841600023703,0,0,0,0,0.3780332298389926,-0.06372370754298294,-0.6333756558297425,2.640625,9.057320454882523,0,1,1,1,0,0,0,0,,
